Data_Month_Date,Country,HB_Treatment_Description,Treatment_Location_Code,Treatment_Location_Name,ED_MIU,Number_Of_Attendances_agg,Number_of_Attendances_Epi,Number_Meeting_Target_agg,Number_Meeting_Target_epi,Discharge_destination_admission_to_same,Discharge_destination_other_spec,Discharge_destination_residence,Discharge_destination_transfer,Discharge_destination_unknown,Attendance_greater_8hrs,Attendances_greater_12hrs
Jun-08,NHS Scotland,NHS Forth Valley,V102H,Falkirk Community Hospital,MIU/Other,1867,1867,1863,1863,0,0,1427,158,282,0,0
Jun-08,NHS Scotland,NHS Forth Valley,V201H,Stirling Royal Infirmary - ED,ED,4310,4310,4165,4165,1154,11,2455,37,653,3,0
Jun-08,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,5121,5121,5014,5014,1173,24,3799,97,28,6,0
Jun-08,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1513,1513,1511,1511,379,0,1133,1,0,0,0
Jun-08,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,95,,95,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,52,,52,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,69,,69,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1242,,1239,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,921,,915,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,250,,248,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,209,,209,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,369,,369,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,1984,1984,1915,1915,547,4,1371,24,38,2,0
Jun-08,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,95,,95,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,35,,35,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,120,,120,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N434H,Leanchoil Hospital,MIU/Other,87,,87,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,27,,27,,,,,,,,
Jun-08,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,136,136,136,136,0,0,109,27,0,0,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1238,1238,1230,1230,0,0,0,3,1235,0,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2637,2637,2620,2620,0,0,6,14,2617,1,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5950,5950,5848,5848,1541,0,19,48,4342,3,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,6265,6265,6094,6094,1876,12,3933,127,317,2,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - ED,ED,3618,3618,3563,3563,975,0,2469,30,144,1,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - ED,ED,5663,5663,5579,5579,1371,13,4102,111,66,2,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - ED,ED,4203,4203,4104,4104,1255,4,2703,37,204,2,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,3535,3535,3475,3475,560,1,2964,2,8,1,0
Jun-08,NHS Scotland,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - ED,ED,5203,5203,5071,5071,1707,7,3115,109,265,14,1
Jun-08,NHS Scotland,NHS Highland,C103B,Campbeltown Hospital (2007-2009),MIU/Other,580,,569,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,582,,581,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,89,,88,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C110H,Mid Argyll Community Hospital And Integrated Care Centre (2007-2009),MIU/Other,306,,302,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,422,,414,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C117J,Dunaros Hospital,MIU/Other,77,,77,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,527,,524,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,264,,264,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,539,,533,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,44,,44,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2617,2617,2574,2574,509,26,2082,0,0,0,0
Jun-08,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,253,,252,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,105,,104,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,877,,860,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,419,,414,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,316,,306,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H217H,Ross Memorial Hospital,MIU/Other,206,,205,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,125,,125,,,,,,,,
Jun-08,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,212,,212,,,,,,,,
Jun-08,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,5752,5752,5678,5678,1547,8,4175,14,8,0,0
Jun-08,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,174,,174,,,,,,,,
Jun-08,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,165,,165,,,,,,,,
Jun-08,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,5073,5073,4903,4903,1086,9,3947,11,20,38,12
Jun-08,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,5868,5868,5712,5712,1185,7,4634,16,26,19,6
Jun-08,NHS Scotland,NHS Lothian,S102H,Belhaven Hospital,MIU/Other,21,,21,,,,,,,,
Jun-08,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,182,,182,,,,,,,,
Jun-08,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,2942,2942,2935,2935,925,0,1956,61,0,0,0
Jun-08,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,4219,4219,4119,4119,1077,8,3032,102,0,11,6
Jun-08,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,8829,8829,8528,8528,2540,17,5987,285,0,20,3
Jun-08,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,3151,3151,3126,3126,467,2,2682,0,0,0,0
Jun-08,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - MIU,MIU/Other,250,,250,,,,,,,,
Jun-08,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,805,805,801,801,144,1,628,1,31,0,0
Jun-08,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,4085,4085,4051,4051,871,12,3080,44,78,1,0
Jun-08,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2272,2272,2258,2258,375,3,1665,51,178,0,0
Jun-08,NHS Scotland,NHS Tayside,T208H,Irvine Memorial Hospital,MIU/Other,62,62,62,62,3,0,59,0,0,0,0
Jun-08,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,160,160,160,160,16,0,144,0,0,0,0
Jun-08,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,774,774,773,773,17,0,757,0,0,0,0
Jun-08,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,161,161,161,161,5,0,156,0,0,0,0
Jun-08,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,315,315,315,315,6,0,309,0,0,0,0
Jun-08,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,372,372,371,371,11,0,358,3,0,0,0
Jun-08,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,17,,17,,,,,,,,
Jun-08,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,643,643,636,636,146,0,493,1,3,0,0
Jun-08,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,120,,120,,,,,,,,
Jul-08,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,270,,270,,,,,,,,
Jul-08,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,82,,82,,,,,,,,
Jul-08,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,5458,5458,5418,5418,2004,5,3128,73,248,0,0
Jul-08,NHS Scotland,NHS Ayrshire & Arran,A207H,Davidson Cottage Hospital,MIU/Other,79,,79,,,,,,,,
Jul-08,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,3723,3723,3653,3653,1322,6,2234,77,84,0,0
Jul-08,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,25,,25,,,,,,,,
Jul-08,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,128,,128,,,,,,,,
Jul-08,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,19,,19,,,,,,,,
Jul-08,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,103,,103,,,,,,,,
Jul-08,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,1961,1961,1947,1947,603,2,1113,17,226,0,0
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,72,,72,,,,,,,,
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,53,,53,,,,,,,,
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,21,,21,,,,,,,,
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,75,,75,,,,,,,,
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,985,985,966,966,100,0,877,6,2,3,1
Jul-08,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,3003,3003,2963,2963,942,0,1988,18,55,0,0
Jul-08,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,3646,3646,3564,3564,603,6,2899,39,99,1,0
Jul-08,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,183,,183,,,,,,,,
Jul-08,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,315,,315,,,,,,,,
Jul-08,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital - ED,ED,3241,3241,3195,3195,620,4,2549,40,28,0,0
Jul-08,NHS Scotland,NHS Forth Valley,V102H,Falkirk Community Hospital,MIU/Other,1793,1793,1793,1793,0,0,1347,180,266,0,0
Jul-08,NHS Scotland,NHS Forth Valley,V201H,Stirling Royal Infirmary - ED,ED,4256,4256,4136,4136,1159,10,2431,49,607,6,0
Jul-08,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,5016,5016,4913,4913,1134,28,3716,110,28,9,1
Jul-08,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1249,1249,1245,1245,284,1,964,0,0,0,0
Jul-08,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,108,,108,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,29,,29,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,84,,84,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1172,,1172,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,868,,863,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,279,,279,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,203,,203,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,401,,401,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,2018,2018,1985,1985,510,4,1465,18,21,0,0
Jul-08,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,94,,94,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,38,,38,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,117,,117,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N434H,Leanchoil Hospital,MIU/Other,86,,86,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,42,,42,,,,,,,,
Jul-08,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,150,150,150,150,0,0,122,28,0,0,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1232,1232,1231,1231,272,0,1,66,893,0,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2762,2762,2741,2741,2,0,7,20,2733,1,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5944,5944,5869,5869,1714,0,11,77,4142,3,1
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,6366,6366,6158,6158,1895,12,3992,112,355,3,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - ED,ED,3521,3521,3486,3486,926,0,2388,42,165,0,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - ED,ED,5918,5918,5874,5874,1540,13,4185,117,63,2,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - ED,ED,4103,4103,4029,4029,1209,11,2703,60,120,2,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,2985,2985,2945,2945,496,1,2475,6,7,0,0
Jul-08,NHS Scotland,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - ED,ED,5084,5084,4993,4993,1679,12,2958,145,290,3,0
Jul-08,NHS Scotland,NHS Highland,C103B,Campbeltown Hospital (2007-2009),MIU/Other,500,,492,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C106H,Cowal Community Hospital,MIU/Other,582,,582,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C108H,Islay Hospital,MIU/Other,100,,97,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C110H,Mid Argyll Community Hospital And Integrated Care Centre (2007-2009),MIU/Other,306,,302,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C113H,Victoria Hospital (NHS Highland),MIU/Other,628,,622,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C117J,Dunaros Hospital,MIU/Other,75,,73,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,C121H,Lorn & Islands Hospital - ED,ED,590,,581,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H101H,Dunbar Hospital,MIU/Other,218,,218,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H103H,Caithness General Hospital - ED,ED,559,,553,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H106H,Lawson Memorial Hospital,MIU/Other,93,,93,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H202H,Raigmore Hospital - ED,ED,2790,2790,2746,2746,536,27,2224,3,0,1,1
Jul-08,NHS Scotland,NHS Highland,H208H,Nairn Town And County Hospital,MIU/Other,300,,300,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H210H,Ian Charles Community Hospital,MIU/Other,97,,96,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H212H,Belford Hospital - ED,ED,1011,,988,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H214H,Dr Mackinnon Memorial Hospital,MIU/Other,436,,427,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H215H,Portree Community Hospital,MIU/Other,311,,297,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H217H,Ross Memorial Hospital,MIU/Other,242,,242,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H219H,County Community Hospital,MIU/Other,86,,86,,,,,,,,
Jul-08,NHS Scotland,NHS Highland,H227B,Aviemore Health Centre,MIU/Other,219,,219,,,,,,,,
Jul-08,NHS Scotland,NHS Lanarkshire,L106H,University Hospital Monklands - ED,ED,5583,5583,5523,5523,1597,9,3944,16,17,2,0
Jul-08,NHS Scotland,NHS Lanarkshire,L206H,Kello Hospital,MIU/Other,154,,154,,,,,,,,
Jul-08,NHS Scotland,NHS Lanarkshire,L207H,Lady Home Hospital,MIU/Other,174,,174,,,,,,,,
Jul-08,NHS Scotland,NHS Lanarkshire,L302H,University Hospital Hairmyres - ED,ED,4845,4845,4769,4769,1179,2,3631,15,18,8,0
Jul-08,NHS Scotland,NHS Lanarkshire,L308H,University Hospital Wishaw - ED,ED,5433,5433,5365,5365,1134,10,4249,19,21,6,3
Jul-08,NHS Scotland,NHS Lothian,S102H,Belhaven Hospital,MIU/Other,14,,14,,,,,,,,
Jul-08,NHS Scotland,NHS Lothian,S108H,Edington Cottage Hospital,MIU/Other,221,,221,,,,,,,,
Jul-08,NHS Scotland,NHS Lothian,S116H,Western General Hospital,MIU/Other,2887,2887,2860,2860,963,2,1872,50,0,0,0
Jul-08,NHS Scotland,NHS Lothian,S308H,St John's Hospital - ED,ED,4135,4135,4033,4033,1015,6,2968,146,0,14,10
Jul-08,NHS Scotland,NHS Lothian,S314H,Royal Infirmary Of Edinburgh - ED,ED,8768,8768,8505,8505,2474,20,6002,272,0,11,1
Jul-08,NHS Scotland,NHS Lothian,S319H,Royal Hospital for Children and Young People Edinburgh - ED,ED,2524,2524,2516,2516,459,0,2065,0,0,0,0
Jul-08,NHS Scotland,NHS Orkney,R103H,Balfour Hospital - MIU,MIU/Other,250,,250,,,,,,,,
Jul-08,NHS Scotland,NHS Shetland,Z102H,Gilbert Bain Hospital - ED,ED,789,789,782,782,151,1,595,3,39,0,0
Jul-08,NHS Scotland,NHS Tayside,T101H,Ninewells Hospital - ED,ED,4140,4140,4103,4103,917,12,3085,33,93,1,0
Jul-08,NHS Scotland,NHS Tayside,T202H,Perth Royal Infirmary - ED,ED,2215,2215,2201,2201,374,1,1631,54,155,0,0
Jul-08,NHS Scotland,NHS Tayside,T209H,Blairgowrie Community Hospital,MIU/Other,170,170,170,170,10,0,160,0,0,0,0
Jul-08,NHS Scotland,NHS Tayside,T304H,Arbroath Infirmary,MIU/Other,869,869,869,869,35,0,583,0,251,0,0
Jul-08,NHS Scotland,NHS Tayside,T305H,Brechin Infirmary,MIU/Other,114,114,114,114,2,0,92,0,20,0,0
Jul-08,NHS Scotland,NHS Tayside,T319H,Whitehills Health And Community Care Centre,MIU/Other,335,335,335,335,5,0,307,7,16,0,0
Jul-08,NHS Scotland,NHS Tayside,T320H,Pitlochry Community Hospital,MIU/Other,68,68,68,68,0,0,68,0,0,0,0
Jul-08,NHS Scotland,NHS Tayside,T357C,Links Health Centre,MIU/Other,295,295,295,295,7,0,232,7,49,0,0
Jul-08,NHS Scotland,NHS Western Isles,W106H,St Brendan's Hospital,MIU/Other,54,,53,,,,,,,,
Jul-08,NHS Scotland,NHS Western Isles,W107H,Western Isles Hospital - ED,ED,627,627,620,620,130,0,479,1,17,0,0
Jul-08,NHS Scotland,NHS Western Isles,W108H,Uist & Barra Hospital,MIU/Other,129,,129,,,,,,,,
Aug-08,NHS Scotland,NHS Ayrshire & Arran,A101H,Arran War Memorial Hospital,MIU/Other,300,,300,,,,,,,,
Aug-08,NHS Scotland,NHS Ayrshire & Arran,A110H,Lady Margaret Hospital,MIU/Other,85,,85,,,,,,,,
Aug-08,NHS Scotland,NHS Ayrshire & Arran,A111H,University Hospital Crosshouse - ED,ED,5543,5543,5487,5487,1933,3,3276,86,245,0,0
Aug-08,NHS Scotland,NHS Ayrshire & Arran,A207H,Davidson Cottage Hospital,MIU/Other,96,,96,,,,,,,,
Aug-08,NHS Scotland,NHS Ayrshire & Arran,A210H,University Hospital Ayr - ED,ED,3727,3727,3670,3670,1188,5,2376,79,79,1,0
Aug-08,NHS Scotland,NHS Borders,B103H,Knoll Community Hospital,MIU/Other,21,,21,,,,,,,,
Aug-08,NHS Scotland,NHS Borders,B105H,Hawick Community  Hospital,MIU/Other,127,,127,,,,,,,,
Aug-08,NHS Scotland,NHS Borders,B114H,Kelso Community Hospital,MIU/Other,41,,41,,,,,,,,
Aug-08,NHS Scotland,NHS Borders,B118H,Hay Lodge Hospital,MIU/Other,93,,93,,,,,,,,
Aug-08,NHS Scotland,NHS Borders,B120H,Borders General Hospital - ED,ED,1975,1975,1938,1938,618,2,1124,19,212,0,0
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y101H,Castle Douglas Hospital,MIU/Other,70,,70,,,,,,,,
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y106H,Kirkcudbright Hospital,MIU/Other,69,,69,,,,,,,,
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y109H,Moffat Hospital,MIU/Other,13,,13,,,,,,,,
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y110H,Newton Stewart Hospital,MIU/Other,85,,85,,,,,,,,
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y144H,Galloway Community Hospital - ED,ED,1118,1118,1097,1097,118,0,988,10,2,4,1
Aug-08,NHS Scotland,NHS Dumfries & Galloway,Y146H,Dumfries & Galloway Royal Infirmary - ED,ED,3064,3064,3022,3022,936,5,2048,13,62,1,1
Aug-08,NHS Scotland,NHS Fife,F704H,Victoria Hospital (NHS Fife) - ED,ED,3704,3704,3586,3586,586,8,2982,41,87,3,2
Aug-08,NHS Scotland,NHS Fife,F708H,Adamson Hospital,MIU/Other,142,,142,,,,,,,,
Aug-08,NHS Scotland,NHS Fife,F709H,St Andrews Community Hospital,MIU/Other,281,,281,,,,,,,,
Aug-08,NHS Scotland,NHS Fife,F805H,Queen Margaret Hospital - ED,ED,3379,3379,3302,3302,639,6,2666,39,29,1,0
Aug-08,NHS Scotland,NHS Forth Valley,V102H,Falkirk Community Hospital,MIU/Other,1879,1879,1877,1877,0,0,1366,212,301,0,0
Aug-08,NHS Scotland,NHS Forth Valley,V201H,Stirling Royal Infirmary - ED,ED,4425,4425,4223,4223,1156,7,2581,56,625,7,1
Aug-08,NHS Scotland,NHS Grampian,N101H,Aberdeen Royal Infirmary - ED,ED,5337,5337,4990,4990,1309,24,3874,90,40,30,3
Aug-08,NHS Scotland,NHS Grampian,N121H,Royal Aberdeen Children's Hospital - ED,ED,1395,1395,1390,1390,370,0,1023,1,1,0,0
Aug-08,NHS Scotland,NHS Grampian,N151H,Aboyne Hospital,MIU/Other,108,,108,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N331H,Inverurie Hospital,MIU/Other,42,,42,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N332H,Insch War Memorial Hospital,MIU/Other,84,,84,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N333H,Peterhead Community Hospital,MIU/Other,1193,,1193,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N334H,Fraserburgh Hospital,MIU/Other,852,,847,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N335H,Jubilee Hospital,MIU/Other,259,,259,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N336H,Turriff Hospital,MIU/Other,213,,213,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N337H,Chalmers Hospital,MIU/Other,358,,358,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N411H,Dr Gray's Hospital - ED,ED,2090,2090,1938,1938,615,4,1420,21,30,7,0
Aug-08,NHS Scotland,NHS Grampian,N431H,Seafield Hospital,MIU/Other,80,,80,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N432H,Stephen Hospital,MIU/Other,41,,41,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N433H,Turner Memorial Hospital,MIU/Other,173,,173,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N434H,Leanchoil Hospital,MIU/Other,86,,86,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N451H,Fleming Hospital,MIU/Other,35,,35,,,,,,,,
Aug-08,NHS Scotland,NHS Grampian,N494H,Kincardine Community Hospital,MIU/Other,147,147,147,147,0,0,116,31,0,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,C206H,Vale Of Leven District General Hospital,MIU/Other,1306,1306,1301,1301,0,0,3,5,1298,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,C313H,Inverclyde Royal Hospital - ED,ED,2796,2796,2753,2753,0,0,9,23,2764,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,C418H,Royal Alexandra Hospital - ED,ED,5944,5944,5814,5814,1498,0,18,55,4373,4,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G107H,Glasgow Royal Infirmary - ED,ED,6302,6302,6095,6095,1962,15,3878,124,323,6,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G207H,Stobhill Hospital - ED,ED,3626,3626,3603,3603,1045,0,2372,35,174,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G306H,Victoria Infirmary - ED,ED,5767,5767,5715,5715,1489,8,4100,118,52,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G405H,Southern General Hospital - ED,ED,4237,4237,4170,4170,1248,5,2803,51,130,0,0
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G513H,Royal Hospital For Children Glasgow - ED,ED,3103,3103,3058,3058,526,1,2567,0,9,4,1
Aug-08,NHS Scotland,NHS Greater Glasgow & Clyde,G516H,Western Infirmary/Gartnavel General - ED,ED,5252,5252,5023,5023,1617,9,3079,124,423,4,0
